,Number,Autor,Publication,Title,Journal,IF,DOI,"Stability, hour",Key Product,Article name,Formula,Compound_1,Compound_2,"Cat./Support ratio, % (at)",Morphology (TEM/SEM),"Pore size, nm",width min (nm),width aver (nm),width max (nm),length min (nm),length aver (nm),length max (nm),"Cu, % (at.)","Cu+, % (at.)","Cu(2+), % (at.)",Base,electrolyte,"conc, M",pH,RHE vs V,Product,"FE, %","Time, h",Type of reactor,"Loading, μg/cm2","Add_carbon, %","Surface area of electrode, cm2","Flow rate CO2, ml/min","Volume, cm3"
3894,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.5-Au@Cu2O,,Cu2O,Au,94.8,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.69,HCOOH,23.2,0.3,Flow cell,600.0,0.0,2.0,20.0,
3895,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.5-Au@Cu2O,,Cu2O,Au,94.8,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.80,HCOOH,14.99,0.3,Flow cell,600.0,0.0,2.0,20.0,
3896,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.5-Au@Cu2O,,Cu2O,Au,94.8,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.88,HCOOH,7.21,0.3,Flow cell,600.0,0.0,2.0,20.0,
3897,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.5-Au@Cu2O,,Cu2O,Au,94.8,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.92,HCOOH,3.68,0.3,Flow cell,600.0,0.0,2.0,20.0,
3898,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.5-Au@Cu2O,,Cu2O,Au,94.8,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.69,C2H4,4.75,0.3,Flow cell,600.0,0.0,2.0,20.0,
3899,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.5-Au@Cu2O,,Cu2O,Au,94.8,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.80,C2H4,18.74,0.3,Flow cell,600.0,0.0,2.0,20.0,
3900,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.5-Au@Cu2O,,Cu2O,Au,94.8,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.88,C2H4,32.99,0.3,Flow cell,600.0,0.0,2.0,20.0,
3901,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.5-Au@Cu2O,,Cu2O,Au,94.8,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.92,C2H4,38.3,0.3,Flow cell,600.0,0.0,2.0,20.0,
3902,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.5-Au@Cu2O,,Cu2O,Au,94.8,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.69,C2H5OH,2.74,0.3,Flow cell,600.0,0.0,2.0,20.0,
3903,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.5-Au@Cu2O,,Cu2O,Au,94.8,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.80,C2H5OH,7.57,0.3,Flow cell,600.0,0.0,2.0,20.0,
3904,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.5-Au@Cu2O,,Cu2O,Au,94.8,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.88,C2H5OH,13.24,0.3,Flow cell,600.0,0.0,2.0,20.0,
3905,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.5-Au@Cu2O,,Cu2O,Au,94.8,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.92,C2H5OH,18.26,0.3,Flow cell,600.0,0.0,2.0,20.0,
3906,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.5-Au@Cu2O,,Cu2O,Au,94.8,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.69,C3H7OH,1.6,0.3,Flow cell,600.0,0.0,2.0,20.0,
3907,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.5-Au@Cu2O,,Cu2O,Au,94.8,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.80,C3H7OH,5.69,0.3,Flow cell,600.0,0.0,2.0,20.0,
3908,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.5-Au@Cu2O,,Cu2O,Au,94.8,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.88,C3H7OH,7.6,0.3,Flow cell,600.0,0.0,2.0,20.0,
3909,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.5-Au@Cu2O,,Cu2O,Au,94.8,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.92,C3H7OH,6.92,0.3,Flow cell,600.0,0.0,2.0,20.0,
3910,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.25-Au@Cu2O,,Cu2O,Au,96.33,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.74,H2,34.58,0.3,Flow cell,600.0,0.0,2.0,20.0,
3911,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.25-Au@Cu2O,,Cu2O,Au,96.33,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.82,H2,22.38,0.3,Flow cell,600.0,0.0,2.0,20.0,
3912,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.25-Au@Cu2O,,Cu2O,Au,96.33,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.90,H2,14.36,0.3,Flow cell,600.0,0.0,2.0,20.0,
3913,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.25-Au@Cu2O,,Cu2O,Au,96.33,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.94,H2,12.84,0.3,Flow cell,600.0,0.0,2.0,20.0,
3914,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.25-Au@Cu2O,,Cu2O,Au,96.33,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.74,CO,19.09,0.3,Flow cell,600.0,0.0,2.0,20.0,
3915,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.25-Au@Cu2O,,Cu2O,Au,96.33,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.82,CO,11.37,0.3,Flow cell,600.0,0.0,2.0,20.0,
3916,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.25-Au@Cu2O,,Cu2O,Au,96.33,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.90,CO,6.47,0.3,Flow cell,600.0,0.0,2.0,20.0,
3917,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.25-Au@Cu2O,,Cu2O,Au,96.33,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.94,CO,4.63,0.3,Flow cell,600.0,0.0,2.0,20.0,
3918,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.25-Au@Cu2O,,Cu2O,Au,96.33,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.74,HCOOH,21.93,0.3,Flow cell,600.0,0.0,2.0,20.0,
3919,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.25-Au@Cu2O,,Cu2O,Au,96.33,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.82,HCOOH,12.98,0.3,Flow cell,600.0,0.0,2.0,20.0,
3920,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.25-Au@Cu2O,,Cu2O,Au,96.33,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.90,HCOOH,6.19,0.3,Flow cell,600.0,0.0,2.0,20.0,
3921,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.25-Au@Cu2O,,Cu2O,Au,96.33,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.94,HCOOH,3.64,0.3,Flow cell,600.0,0.0,2.0,20.0,
3922,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.25-Au@Cu2O,,Cu2O,Au,96.33,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.74,C2H4,10.51,0.3,Flow cell,600.0,0.0,2.0,20.0,
3923,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.25-Au@Cu2O,,Cu2O,Au,96.33,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.82,C2H4,25.71,0.3,Flow cell,600.0,0.0,2.0,20.0,
3924,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.25-Au@Cu2O,,Cu2O,Au,96.33,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.90,C2H4,37.82,0.3,Flow cell,600.0,0.0,2.0,20.0,
3925,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.25-Au@Cu2O,,Cu2O,Au,96.33,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.94,C2H4,40.56,0.3,Flow cell,600.0,0.0,2.0,20.0,
3926,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.25-Au@Cu2O,,Cu2O,Au,96.33,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.74,C2H5OH,3.43,0.3,Flow cell,600.0,0.0,2.0,20.0,
3927,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.25-Au@Cu2O,,Cu2O,Au,96.33,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.82,C2H5OH,9.6,0.3,Flow cell,600.0,0.0,2.0,20.0,
3928,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.25-Au@Cu2O,,Cu2O,Au,96.33,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.90,C2H5OH,21.56,0.3,Flow cell,600.0,0.0,2.0,20.0,
3929,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.25-Au@Cu2O,,Cu2O,Au,96.33,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.94,C2H5OH,21.18,0.3,Flow cell,600.0,0.0,2.0,20.0,
3930,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.25-Au@Cu2O,,Cu2O,Au,96.33,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.74,C3H7OH,2.98,0.3,Flow cell,600.0,0.0,2.0,20.0,
3931,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.25-Au@Cu2O,,Cu2O,Au,96.33,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.82,C3H7OH,6.46,0.3,Flow cell,600.0,0.0,2.0,20.0,
3932,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.25-Au@Cu2O,,Cu2O,Au,96.33,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.90,C3H7OH,6.81,0.3,Flow cell,600.0,0.0,2.0,20.0,
3933,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,S-0.25-Au@Cu2O,,Cu2O,Au,96.33,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.94,C3H7OH,6.2,0.3,Flow cell,600.0,0.0,2.0,20.0,
3934,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-2.0-Au@OD-Cu,,Cu2O,Au,91.89,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.74,H2,34.58,0.3,Flow cell,600.0,0.0,2.0,20.0,
3935,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-2.0-Au@OD-Cu,,Cu2O,Au,91.89,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.82,H2,22.38,0.3,Flow cell,600.0,0.0,2.0,20.0,
3936,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-2.0-Au@OD-Cu,,Cu2O,Au,91.89,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.90,H2,14.36,0.3,Flow cell,600.0,0.0,2.0,20.0,
3937,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-2.0-Au@OD-Cu,,Cu2O,Au,91.89,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.94,H2,12.84,0.3,Flow cell,600.0,0.0,2.0,20.0,
3938,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-2.0-Au@OD-Cu,,Cu2O,Au,91.89,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.74,CO,19.09,0.3,Flow cell,600.0,0.0,2.0,20.0,
3939,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-2.0-Au@OD-Cu,,Cu2O,Au,91.89,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.82,CO,11.37,0.3,Flow cell,600.0,0.0,2.0,20.0,
3940,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-2.0-Au@OD-Cu,,Cu2O,Au,91.89,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.90,CO,6.47,0.3,Flow cell,600.0,0.0,2.0,20.0,
3941,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-2.0-Au@OD-Cu,,Cu2O,Au,91.89,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.94,CO,4.63,0.3,Flow cell,600.0,0.0,2.0,20.0,
3942,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-2.0-Au@OD-Cu,,Cu2O,Au,91.89,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.90,CH3OH,1.03,0.3,Flow cell,600.0,0.0,2.0,20.0,
3943,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-2.0-Au@OD-Cu,,Cu2O,Au,91.89,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.94,CH3OH,1.03,0.3,Flow cell,600.0,0.0,2.0,20.0,
3944,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-2.0-Au@OD-Cu,,Cu2O,Au,91.89,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.74,HCOOH,21.93,0.3,Flow cell,600.0,0.0,2.0,20.0,
3945,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-2.0-Au@OD-Cu,,Cu2O,Au,91.89,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.82,HCOOH,12.98,0.3,Flow cell,600.0,0.0,2.0,20.0,
3946,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-2.0-Au@OD-Cu,,Cu2O,Au,91.89,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.90,HCOOH,6.19,0.3,Flow cell,600.0,0.0,2.0,20.0,
3947,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-2.0-Au@OD-Cu,,Cu2O,Au,91.89,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.94,HCOOH,3.64,0.3,Flow cell,600.0,0.0,2.0,20.0,
3948,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-2.0-Au@OD-Cu,,Cu2O,Au,91.89,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.74,C2H4,10.51,0.3,Flow cell,600.0,0.0,2.0,20.0,
3949,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-2.0-Au@OD-Cu,,Cu2O,Au,91.89,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.82,C2H4,25.71,0.3,Flow cell,600.0,0.0,2.0,20.0,
3950,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-2.0-Au@OD-Cu,,Cu2O,Au,91.89,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.90,C2H4,37.82,0.3,Flow cell,600.0,0.0,2.0,20.0,
3951,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-2.0-Au@OD-Cu,,Cu2O,Au,91.89,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.94,C2H4,40.56,0.3,Flow cell,600.0,0.0,2.0,20.0,
3952,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-2.0-Au@OD-Cu,,Cu2O,Au,91.89,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.74,C2H5OH,3.43,0.3,Flow cell,600.0,0.0,2.0,20.0,
3953,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-2.0-Au@OD-Cu,,Cu2O,Au,91.89,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.82,C2H5OH,9.6,0.3,Flow cell,600.0,0.0,2.0,20.0,
